symbol,timestamp,close,avg20_vol,bias,prob_up_1d,pred_ret_1d_pct,pred_ret_3d_pct,pred_ret_5d_pct,prob_up_5d,global_hits,actionable,hit_rate_1d_%,mae_1d_%,rmse_1d_%,pearson_r_1d,hit_rate_5d_%,mae_5d_%,rmse_5d_%,pearson_r_5d,D_atr14,D_cpr_width_pct,long_score,short_score,notes
JTLIND,2025-12-23 00:00:00+05:30,60.67,828634.75,SHORT,0.5945374449339207,,0.2076528104569147,-0.1178196536112015,0.4917402067144399,63,True,49.33196300102775,1.868609747690336,2.68727248001799,0.7229042758142359,62.43654822335025,4.242441328690802,5.690193659563816,0.4232637984962386,2.3809823296496404,0.3296522169111634,2.0,3.5,
SRF,2025-12-23 00:00:00+05:30,3111.7,450712.2,LONG,0.5945374449339207,,-0.1888797584838249,-0.131540976282832,0.4855158911566632,298,True,51.35983263598327,1.3324363742744294,1.8096727543423237,0.2712936210578434,63.45177664974619,2.7230517830360617,3.635442507286116,0.3982739913997187,60.71563710914019,0.2774474831549995,7.0,1.5,
APOLLOTYRE,2025-12-23 00:00:00+05:30,512.1,662627.15,LONG,0.5945374449339207,,0.5419932525850953,-0.1879714778153588,0.4811562561199943,92,True,50.72463768115942,1.313246166338265,1.7835121660016662,0.6656313581466401,64.14141414141415,3.176417790522215,4.084295283465977,0.4258379102230272,12.471095132016178,-0.1301829069842833,6.5,0.5,
ICICIBANK,2025-12-23 00:00:00+05:30,1363.0,8934699.05,SHORT,0.5945374449339207,,0.1167071784207715,-0.2335888926265046,0.463888643909333,25,True,52.6813880126183,0.9070372115087244,1.209162190025611,0.5529373078795553,63.13131313131313,1.8422165381663616,2.4219026655225844,0.383405381666193,16.30756391662498,0.0978234287111874,0.5,2.0,
NTPC,2025-12-23 00:00:00+05:30,323.25,6979077.75,SHORT,0.5945374449339207,,-0.0428241552536201,-0.5017230036522249,0.4355894750413611,92,True,53.10853530031612,1.0917949527685935,1.5000895095498674,0.6912495838919175,61.61616161616162,2.623844349978277,3.2979601486438423,0.4543989320852569,4.26135475635537,0.1546790409899458,2.5,4.0,
LIQUIDIETF,2025-12-23 00:00:00+05:30,999.99,369477.0,SHORT,0.5945374449339207,,0.1717498322663413,-0.578671770992034,0.3039345917020628,63,True,50.0,0.7248775310447285,0.7766176663181819,0.4023050032007311,58.333333333333336,1.0134350813514008,1.25978109583071,-0.0252175370566589,1.2761005013763516,-0.0006666733334221,2.0,4.0,
NESTLEIND,2025-12-23 00:00:00+05:30,1256.5,771944.7,LONG,0.5945374449339207,,-0.2632739445188721,-0.7566465704793439,0.3862173674580151,298,True,50.32188841201717,0.9372205548267072,1.2252953985190689,0.4691863621959238,60.60606060606061,2.028670875909453,2.5527551326898466,0.4076372158505121,18.61755124263987,0.010611486934597,6.5,0.5,
SENCO,2025-12-23 00:00:00+05:30,321.3,330845.1,LONG,0.5945374449339207,,-0.5336438489116933,-1.3238934468671777,0.4206516940138805,231,True,49.333333333333336,1.883296613363448,2.7355634667169606,0.6934411063076898,65.2892561983471,4.94298059949048,6.725356647404295,0.5251532430061684,9.275710987496206,0.4149808071376816,3.5,2.5,
FABTECH,2025-12-23 00:00:00+05:30,208.03,1444408.1,SHORT,0.5754864365857122,,2.219761366078087,1.37303732090535,0.5757131355009986,25,True,51.851851851851855,2.443323762749157,3.3897077075401327,0.7712662938661081,60.0,4.001334339820252,5.0602594235325125,0.8510589545799865,12.918713367160484,-0.6793891906616139,3.0,3.5,
HUBTOWN,2025-12-23 00:00:00+05:30,246.5,1669636.3,SHORT,0.5754864365857122,,1.2803878744006425,1.3686973366230957,0.5605069385715923,63,True,47.4059003051882,2.6805171935175194,3.274559458726926,0.7967413381348062,63.45177664974619,7.0119623072921975,9.114794757849964,0.3749006692156103,14.290575468373977,-0.4597701149425257,0.5,4.5,
HEROMOTOCO,2025-12-23 00:00:00+05:30,5744.0,706340.1,LONG,0.5754864365857122,,0.4781359449774237,1.3454252841256913,0.6458262639594277,129,True,52.88065843621399,1.2805570796441526,1.6870495148372209,0.2601672918927762,72.22222222222223,2.6658144181390897,3.4294395454078304,0.4908035625081651,125.51988421384942,0.2350278551532033,5.0,3.5,
TARSONS,2025-12-23 00:00:00+05:30,233.36,560989.75,LONG,0.5754864365857122,,2.3953316388147847,1.1618441572058618,0.5941062721090681,129,True,44.802494802494806,1.5822222363384275,2.332662595282078,0.6338400075768371,63.63636363636363,3.82664915271548,5.14352791716927,0.3766951091648277,9.805529657545822,-0.9113244200662776,2.5,2.0,
JSL,2025-12-23 00:00:00+05:30,797.35,423725.9,LONG,0.5754864365857122,,0.6899470411016089,0.8880107859562115,0.5681492958696548,175,True,53.55691056910569,1.6863082274439225,2.3606502039266126,0.6957459692908916,64.64646464646465,4.043421037300723,5.230745125686323,0.3618668890487604,18.704433011948964,0.192303672582091,7.0,0.5,
ICICIB22,2025-12-23 00:00:00+05:30,116.65,273908.05,LONG,0.5754864365857122,,0.4612200556888221,0.7646425217932302,0.6131571001368902,377,True,58.55194123819517,0.7616705122786643,1.0652152419157657,0.5139176594587336,57.57575757575758,2.1121900673160874,2.6025936562388514,0.3266372590641077,2.304199941442329,0.1257322474639065,8.5,1.0,
LGEINDIA,2025-12-23 00:00:00+05:30,1546.6,685018.7,SHORT,0.5754864365857122,,0.9555756406317814,0.6458544382350122,0.6200973933546068,14,True,40.42553191489362,1.108936034907216,1.3882535154867175,0.3312365649052257,44.44444444444444,2.48134907666692,2.902946334166705,-0.556654974779152,39.445679437885154,-0.426742532005684,1.5,4.5,
BHARATFORG,2025-12-23 00:00:00+05:30,1460.2,687856.15,LONG,0.5754864365857122,,-0.0272929178375565,0.0764508028090153,0.5078004677635662,469,True,52.26337448559671,1.3504540276660906,1.8606230213672663,0.5773307338365316,65.65656565656566,3.003600487765225,3.943823328385305,0.4320623017906804,30.38622993278124,0.4086198237684356,7.5,0.0,
PPLPHARMA,2025-12-23 00:00:00+05:30,178.01,3319264.85,LONG,0.5754864365857122,,0.14208705798556,-0.1074608980943873,0.4915600267361141,231,True,46.44243208279431,1.7153871331556692,2.404503219664333,0.731732394851475,63.69426751592356,4.293279169532558,5.398881693127535,0.3450446706672088,4.605578071993619,0.0786472670074638,4.0,2.5,
MOMENTUM50,2025-12-23 00:00:00+05:30,53.11,427553.45,LONG,0.5754864365857122,,0.2893445803614484,-0.2568820499589446,0.4643553296787164,175,True,51.55709342560554,0.979270908936524,1.3034127060197214,0.6412194436060917,55.73770491803279,2.163127292414246,2.7849074349702674,0.3802640642152672,0.9417794841487316,-0.0815916650976022,4.0,1.5,
GODREJCP,2025-12-23 00:00:00+05:30,1196.5,814631.8,LONG,0.5754864365857122,,0.0485005513270058,-0.2608549208531834,0.4695567507583604,288,True,48.95615866388309,1.2184825867075846,1.611606803911468,0.5157152527670267,55.05050505050505,2.697329916857368,3.508206331338601,0.2099265210007148,22.230303067917003,0.1309374564702554,5.0,2.5,
DIXON,2025-12-23 00:00:00+05:30,12832.0,444940.8,SHORT,0.5754864365857122,,-0.3491557622596635,-0.3322680080851983,0.4747881889608316,3,True,53.67875647668394,1.7117894912952316,2.432073810415196,0.147514078230746,66.16161616161617,3.801572411077496,4.965857949670568,0.4644007636743872,462.41488575956345,0.6104530340814536,0.5,5.0,
AUTOBEES,2025-12-23 00:00:00+05:30,285.97,283540.7,LONG,0.5754864365857122,,0.0902424348103306,-0.3557547392203624,0.4465993988990159,574,True,53.369565217391305,0.8444291601711632,1.1022590113230144,0.6296250651658755,63.21243523316062,2.104277298311048,2.6662906926633902,0.3573786824989312,4.44660157636182,0.016318728071734,7.5,0.5,
TI,2025-12-23 00:00:00+05:30,469.05,700368.7,LONG,0.5754864365857122,,-0.2197736227210651,-0.9616018494994576,0.4441176747205603,231,True,48.50976361767729,1.9900964996281605,2.7780220186588425,0.7375508515489362,67.17171717171718,4.745843234225186,6.736822181413094,0.4817572738816884,15.377092496274091,0.0142131258216834,5.5,1.5,
HONASA,2025-12-23 00:00:00+05:30,272.3,932764.85,LONG,0.5754864365857122,,-0.5381531821118571,-1.0099246335526524,0.438287089156804,222,True,47.683397683397686,1.907507174399537,2.9459169538073424,0.686936538901636,58.095238095238095,4.377795833723162,6.594033527704182,0.2276155578739076,9.81331402987867,0.5386216183131043,3.5,2.5,
EDELWEISS,2025-12-23 00:00:00+05:30,109.07,3587122.1,LONG,0.5754864365857122,,-0.5075235691387084,-1.3563325114626872,0.4159863123672372,298,True,47.167868177136974,2.054997081105185,2.896718695800373,0.7292503904430947,62.62626262626262,4.983991865761274,6.766361927380837,0.4756887559220708,3.5862478858412703,0.568442284771252,5.5,1.0,
YATRA,2025-12-23 00:00:00+05:30,179.28,2884855.95,LONG,0.5754864365857122,,-0.5832119173782119,-1.898451860433246,0.3992777509871764,298,True,47.61029411764706,1.8666252087839368,2.7501771844715086,0.695261331393693,59.45945945945946,4.898107614788088,6.884240048273629,0.2925897641393314,9.434522522425766,0.3458277554663122,8.5,-0.5,
MANINDS,2025-12-23 00:00:00+05:30,400.9,439918.0,LONG,0.5564820991772296,,2.779650862840922,2.6068666620715493,0.6576509623689004,63,True,47.07091469681398,2.141176528124896,2.9971821459502936,0.7439623259860827,72.22222222222223,4.5061546994326624,5.877696412977358,0.5175120904524109,18.134569891534184,-1.1765194977966602,4.5,2.5,
SIEMENS,2025-12-23 00:00:00+05:30,3134.2,451947.85,SHORT,0.5564820991772296,,0.9147390329859636,1.4730732990891662,0.627461384380166,14,True,53.53430353430353,1.413131028371438,2.074192553858235,0.1600727775153112,62.62626262626262,3.2773490853038423,4.515891346291302,0.3184804272862054,71.41891550143252,0.2073894454724998,0.0,4.0,
HEMIPROP,2025-12-23 00:00:00+05:30,132.32,217037.7,LONG,0.5564820991772296,,0.9411079590170124,0.8684338469524294,0.5590413298182609,41,True,45.4639175257732,1.7252213947215227,2.581271401852973,0.7001540997139186,64.46700507614213,4.000258153607715,5.84331377029053,0.3520120823063882,3.54270467170042,-0.4887142281338021,2.5,2.5,
WAAREERTL,2025-12-23 00:00:00+05:30,969.4,325801.65,SHORT,0.5564820991772296,,0.9933826934279254,0.714335072008685,0.5466049757187575,41,True,41.1764705882353,2.0079303093682244,2.9036770040513926,0.7099154101548989,71.42857142857143,4.41178350499521,6.214573617052719,0.6023021732957912,33.92436582110104,-0.20631318341242,1.0,5.0,
NEXT50IETF,2025-12-23 00:00:00+05:30,72.46,519208.9,LONG,0.5564820991772296,,0.5463407675803039,0.421895203809012,0.5642129904091187,298,True,57.91139240506329,0.7994976401046675,1.189237320183997,0.4682688602916683,65.15151515151516,1.9836036800566157,2.536040232260191,0.3634519382436322,1.4100443674263212,0.0230011960621743,5.0,1.5,
WIPRO,2025-12-23 00:00:00+05:30,271.4,8064676.95,LONG,0.5564820991772296,,0.4390390132479534,0.3082286802685609,0.5359866495134831,231,True,49.52879581151832,1.1436897934041628,1.5616061661761518,0.6486014501709395,60.60606060606061,2.662160323169441,3.434553759166024,0.3165612884552232,3.981034397840716,0.0135101940555023,4.5,1.0,
HAL,2025-12-23 00:00:00+05:30,4407.4,885879.25,SHORT,0.5564820991772296,,0.440271459323753,-0.0487751331791947,0.4957812131681507,175,True,53.49794238683128,1.5560885655724466,2.13734366319525,0.3116038033527816,63.63636363636363,3.630227228626156,4.752866165718593,0.4052345056497574,87.74243497623513,-0.0370588858132507,2.5,4.0,
VRLLOG,2025-12-23 00:00:00+05:30,269.2,202711.25,LONG,0.5564820991772296,,0.6923132117044707,-0.0898191880935435,0.4919789538787789,63,True,47.80793319415449,1.4574110142851917,2.0618361924791,0.6818807523839698,64.28571428571429,3.377232412091847,4.421575656936413,0.4077367426431054,6.655050430327933,-0.2847944526993505,2.5,2.5,
GROWWDEFNC,2025-12-23 00:00:00+05:30,77.68,259059.7,LONG,0.5564820991772296,,0.1262137151409795,-0.2662893216261999,0.4750887631773179,468,True,51.04166666666666,1.3033392314135268,1.6824621678503642,0.6956242629335146,62.71186440677966,3.4153891717475724,4.32727720509026,0.3551515743285964,1.7977741440486754,0.1673532440782639,5.5,3.0,
JWL,2025-12-23 00:00:00+05:30,335.9,11199493.55,LONG,0.5564820991772296,,-1.091520748118466,-1.2353678698194437,0.4307346541495529,175,True,48.27235772357724,2.325263957900688,3.218738350503076,0.7192919203755092,63.13131313131313,5.315039989658877,6.865411495666324,0.5476889286100701,14.745111431659986,1.061823955542306,3.2,1.7,
CUPID,2025-12-23 00:00:00+05:30,469.0,3886401.15,LONG,0.5485989492119092,,-0.0373913108807538,0.5133693661462906,0.5290904940994521,298,True,49.732047159699896,2.069564868521668,2.859860856693355,0.6726826503898553,62.69430051813472,5.1539818921825535,6.980682266897161,0.4233708870366194,15.632049708576885,0.5401563610519012,8.0,0.5,
ANURAS,2025-12-23 00:00:00+05:30,1332.4,408176.55,LONG,0.5485989492119092,,0.6345933285759381,0.4367298373046547,0.5402962950948182,175,True,46.25922023182297,1.3245784582316618,1.905480772441756,0.582781819608349,68.18181818181819,2.968415596836774,4.218048410415855,0.4111164356224667,37.37206527819075,0.1901330931652133,6.5,0.0,
ETERNAL,2025-12-23 00:00:00+05:30,284.35,25293698.45,SHORT,0.5485989492119092,,0.6866873393623562,0.4273161504110733,0.5271671862546643,41,True,52.14723926380368,1.93946785346328,2.8019640305526647,0.7126433486478257,61.61616161616162,4.930924755520033,6.818653032250815,0.3035725479955559,7.343738570944614,-0.3868471953578416,2.5,3.5,
NIFTYETF,2025-12-23 00:00:00+05:30,282.31,334670.6,LONG,0.5485989492119092,,0.2167737756718856,-0.1367528621191537,0.4741820511224839,377,True,54.419595314164006,0.7234113632990258,0.9426192347237402,0.491300975686979,62.121212121212125,1.6353417805541322,2.114336317311699,0.3025518865750866,2.812845878177616,-0.1121698369404979,7.5,0.5,
MON100,2025-12-23 00:00:00+05:30,234.4,743040.25,LONG,0.5485989492119092,,0.4047796937936351,-0.1373179823585122,0.4818092942429931,63,True,52.708333333333336,0.9610539845597498,1.2925038857923477,0.605935700269393,67.17171717171718,2.150361870950335,2.9015506407368856,0.3436163378038324,4.3050443921959305,-0.2303754266211449,5.0,0.5,
MAHABANK,2025-12-23 00:00:00+05:30,57.7,23307823.5,LONG,0.5485989492119092,,0.3843288654992498,-0.2689811401903017,0.4779723978631122,298,True,47.45057232049948,1.7414326546706491,2.4244347566416105,0.6377659479185972,63.58974358974359,4.01310698081638,5.264002159229627,0.3872098810852796,1.2375830872112727,-0.1270941652224223,5.5,1.5,
VBL,2025-12-23 00:00:00+05:30,481.75,4543598.45,LONG,0.532313456134873,,1.628914243500554,2.0204496384753066,0.6822221113541073,175,True,50.880829015544045,1.5158349846741772,2.0279607232142,0.6948319149200982,66.66666666666667,3.0265318356038238,3.899978330547585,0.4455379323057418,11.185160213548546,-0.2698495070056989,2.5,2.0,
NIACL,2025-12-23 00:00:00+05:30,152.79,670598.3,SHORT,0.532313456134873,,1.669404716351528,1.6509586120078177,0.608232932344545,7,True,46.9493278179938,1.8612125726503008,2.798382689256583,0.702214349744093,64.9746192893401,4.27387048386805,6.046567825573373,0.3941290875062452,5.2330049465670285,-0.5999520038396681,0.0,5.5,
VIKRAMSOLR,2025-12-23 00:00:00+05:30,243.9,1439629.05,SHORT,0.532313456134873,,1.1397641826329363,0.9253423452631958,0.571734546821963,41,True,30.0,1.7845066433056451,2.2438111739920683,0.8048268081076034,62.5,4.850117433987177,6.224220414224414,0.2568804556635579,9.262321132691786,-0.3553368867022034,1.0,5.0,
AWL,2025-12-23 00:00:00+05:30,239.35,1368814.7,SHORT,0.532313456134873,,0.8407098908056995,0.7446796441736766,0.5485702408649906,7,True,41.86851211072664,1.834183250884132,2.696443640132983,0.6588491463799505,67.41573033707866,4.167479642103389,6.526495568493824,0.4379863431929872,6.027838469664765,-0.4108349000765789,0.5,5.0,
CIPLA,2025-12-23 00:00:00+05:30,1500.7,1004712.45,SHORT,0.532313456134873,,0.6748527708404125,0.646215707649508,0.5919651551078224,3,True,50.83682008368201,1.0774129595525088,1.454250906447007,0.4480530012302448,63.63636363636363,2.261481685497445,2.921554401337666,0.3704057100948543,19.95551925144684,-0.4198040914240142,0.5,4.5,
GROWWGOLD,2025-12-23 00:00:00+05:30,134.55,439855.8,LONG,0.532313456134873,,0.2498824127374748,0.23817795028912,0.5367956055536254,377,True,58.42293906810036,0.7901775267891843,1.0227396877528463,0.6194589937648989,58.62068965517241,2.1117802720729006,2.800072996020418,0.2437339121573414,2.130279806287452,0.2650811346463644,8.0,0.5,
GENESYS,2025-12-23 00:00:00+05:30,432.25,1051964.25,SHORT,0.532313456134873,,0.8875673338536727,0.1083050337722793,0.5061550678501138,92,True,46.39917695473251,2.3900833418750063,3.2160016728223906,0.732881032855671,64.46700507614213,5.5284589397911885,7.256755774926191,0.4129181096149631,22.079237869586606,-0.5089647194910195,0.5,2.5,
ZEEL,2025-12-23 00:00:00+05:30,91.86,7015959.8,SHORT,0.532313456134873,,0.4751083605930997,-0.0403033696286661,0.4971259188883685,63,True,47.781217750258,1.8797235025287116,2.80407451229358,0.6726991188769194,61.61616161616162,4.167382274687305,5.801506306926764,0.4252138155496758,2.31157017412895,-0.0979751796211663,1.5,5.0,
TRITURBINE,2025-12-23 00:00:00+05:30,537.8,370313.65,LONG,0.532313456134873,,0.5316926033072339,-0.4316256231584885,0.4696117717935277,175,True,48.05725971370144,1.900995675260824,2.736842861109446,0.6798030759858839,62.24489795918368,4.430749807356603,5.963104601118032,0.3585831566053588,13.20052006040002,-0.1952398661212262,3.5,2.5,
DEVYANI,2025-12-23 00:00:00+05:30,142.06,2372626.6,LONG,0.532313456134873,,-2.07396113831913,-2.8442123294618504,0.2689347160293116,231,True,46.75592173017508,1.5164762496709137,2.0447581101908123,0.7080552250317536,63.13131313131313,3.703671374220778,4.784443441025095,0.4277462412067789,4.78547135081724,1.0723168614200422,4.7,2.2,
GODFRYPHLP,2025-12-23 00:00:00+05:30,2850.8,300155.6,SHORT,0.5272904483430798,,0.8787514955233986,0.4484743958579882,0.528414173435455,92,True,47.0648815653965,2.1787736264168123,3.127872406728505,0.5681893332368748,61.734693877551024,4.186965378315904,5.790611750314667,0.3861158036245102,86.62765624385618,-0.4618586595575298,1.5,4.0,
ABDL,2025-12-04 00:00:00+05:30,628.8,603700.6,LONG,0.5272904483430798,,-1.09008270116266,-1.41613829749722,0.39643908131701,129,True,50.142450142450144,1.790356350547735,2.3270011514498026,0.775256886885174,71.42857142857143,3.956135330891727,5.3223760371406765,0.568652310746052,23.939584211283627,0.6520356234096548,6.5,0.5,
ITC,2025-12-23 00:00:00+05:30,407.35,8831878.85,LONG,0.5272904483430798,,-0.9664658057223664,-1.525272023847159,0.2763671418824407,175,True,52.033368091762256,0.8524073959137078,1.1265427003082202,0.6354441992703215,62.755102040816325,1.9472044860024555,2.471121135050987,0.4384161279263242,4.185980487212277,0.3273188494742534,3.5,2.5,
ABFRL,2025-12-04 00:00:00+05:30,76.38,2743223.9,SHORT,0.5239130434782608,,0.2027204474766611,-0.452484709563197,0.4703876863321019,14,True,48.72364039955605,1.50576393465723,2.746417420223066,0.5602080262762705,59.01639344262295,3.8292824237712217,6.0064491384380645,0.3238425340724237,1.9962756887566524,-0.1352884699310351,0.0,5.0,
